timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1643302724248,137,Home,502,Bad Gateway,CDI-J&J 1-311,text,false,,300,265,381,381,https://staging.jnjonc2022.com/login,137,0,0
1643302724249,138,Home,502,Bad Gateway,CDI-J&J 1-128,text,false,,300,265,381,381,https://staging.jnjonc2022.com/login,138,0,0
1643302724248,140,Home,502,Bad Gateway,CDI-J&J 1-188,text,false,,300,265,380,380,https://staging.jnjonc2022.com/login,140,0,0
1643302724248,139,Home,502,Bad Gateway,CDI-J&J 1-190,text,false,,300,265,381,381,https://staging.jnjonc2022.com/login,139,0,0
1643302724246,142,Home,502,Bad Gateway,CDI-J&J 1-304,text,false,,300,265,380,380,https://staging.jnjonc2022.com/login,142,0,0
1643302724250,138,Home,502,Bad Gateway,CDI-J&J 1-272,text,false,,300,265,380,380,https://staging.jnjonc2022.com/login,138,0,0
1643302724248,141,Home,502,Bad Gateway,CDI-J&J 1-143,text,false,,300,265,376,376,https://staging.jnjonc2022.com/login,141,0,0
1643302724249,140,Home,502,Bad Gateway,CDI-J&J 1-140,text,false,,300,265,376,376,https://staging.jnjonc2022.com/login,140,0,0
1643302724252,137,Home,502,Bad Gateway,CDI-J&J 1-333,text,false,,300,265,376,376,https://staging.jnjonc2022.com/login,137,0,0
1643302724248,142,Home,502,Bad Gateway,CDI-J&J 1-12,text,false,,300,265,376,376,https://staging.jnjonc2022.com/login,142,0,0
1643302724250,140,Home,502,Bad Gateway,CDI-J&J 1-286,text,false,,300,265,373,373,https://staging.jnjonc2022.com/login,140,0,0
1643302724251,145,Home,502,Bad Gateway,CDI-J&J 1-9,text,false,,300,265,371,371,https://staging.jnjonc2022.com/login,145,0,0
1643302724254,142,Home,502,Bad Gateway,CDI-J&J 1-309,text,false,,300,265,371,371,https://staging.jnjonc2022.com/login,142,0,0
1643302724249,147,Home,502,Bad Gateway,CDI-J&J 1-1,text,false,,300,265,371,371,https://staging.jnjonc2022.com/login,147,0,0
1643302724252,144,Home,502,Bad Gateway,CDI-J&J 1-308,text,false,,300,265,371,371,https://staging.jnjonc2022.com/login,144,0,0
1643302724251,145,Home,502,Bad Gateway,CDI-J&J 1-146,text,false,,300,265,371,371,https://staging.jnjonc2022.com/login,145,0,0
1643302724255,141,Home,502,Bad Gateway,CDI-J&J 1-148,text,false,,300,265,371,371,https://staging.jnjonc2022.com/login,141,0,0
1643302724251,145,Home,502,Bad Gateway,CDI-J&J 1-259,text,false,,300,265,371,371,https://staging.jnjonc2022.com/login,145,0,0
1643302724257,140,Home,502,Bad Gateway,CDI-J&J 1-211,text,false,,300,265,367,367,https://staging.jnjonc2022.com/login,140,0,0
1643302724255,142,Home,502,Bad Gateway,CDI-J&J 1-178,text,false,,300,265,367,367,https://staging.jnjonc2022.com/login,142,0,0
1643302724258,139,Home,502,Bad Gateway,CDI-J&J 1-95,text,false,,300,265,367,367,https://staging.jnjonc2022.com/login,139,0,0
1643302724256,142,Home,502,Bad Gateway,CDI-J&J 1-79,text,false,,300,265,366,366,https://staging.jnjonc2022.com/login,142,0,0
1643302724254,145,Home,502,Bad Gateway,CDI-J&J 1-337,text,false,,300,265,366,366,https://staging.jnjonc2022.com/login,145,0,0
1643302721310,3087,Login-page,200,OK,CDI-J&J 1-80,text,true,,38938,132,367,367,https://staging.jnjonc2022.com/login,2937,0,2590
1643302724259,140,Home,502,Bad Gateway,CDI-J&J 1-164,text,false,,300,265,366,366,https://staging.jnjonc2022.com/login,140,0,0
1643302724258,142,Home,502,Bad Gateway,CDI-J&J 1-31,text,false,,300,265,363,363,https://staging.jnjonc2022.com/login,142,0,0
1643302724260,141,Home,502,Bad Gateway,CDI-J&J 1-59,text,false,,300,265,362,362,https://staging.jnjonc2022.com/login,141,0,0
1643302724246,155,Home,502,Bad Gateway,CDI-J&J 1-65,text,false,,300,265,362,362,https://staging.jnjonc2022.com/login,155,0,0
1643302724245,156,Home,502,Bad Gateway,CDI-J&J 1-317,text,false,,300,265,361,361,https://staging.jnjonc2022.com/login,156,0,0
1643302724261,141,Home,502,Bad Gateway,CDI-J&J 1-135,text,false,,300,265,360,360,https://staging.jnjonc2022.com/login,141,0,0
1643302724260,142,Home,502,Bad Gateway,CDI-J&J 1-71,text,false,,300,265,360,360,https://staging.jnjonc2022.com/login,142,0,0
1643302723407,993,Login-page,200,OK,CDI-J&J 1-284,text,true,,38954,132,362,362,https://staging.jnjonc2022.com/login,853,0,503
1643302724261,142,Home,502,Bad Gateway,CDI-J&J 1-120,text,false,,300,265,359,359,https://staging.jnjonc2022.com/login,142,0,0
1643302724244,160,Home,502,Bad Gateway,CDI-J&J 1-248,text,false,,300,265,358,358,https://staging.jnjonc2022.com/login,158,0,0
1643302724256,148,Home,502,Bad Gateway,CDI-J&J 1-174,text,false,,300,265,358,358,https://staging.jnjonc2022.com/login,148,0,0
1643302724263,142,Home,502,Bad Gateway,CDI-J&J 1-235,text,false,,300,265,355,355,https://staging.jnjonc2022.com/login,142,0,0
1643302724262,143,Home,502,Bad Gateway,CDI-J&J 1-56,text,false,,300,265,355,355,https://staging.jnjonc2022.com/login,143,0,0
1643302724263,143,Home,502,Bad Gateway,CDI-J&J 1-319,text,false,,300,265,355,355,https://staging.jnjonc2022.com/login,143,0,0
1643302724242,164,Home,502,Bad Gateway,CDI-J&J 1-138,text,false,,300,265,355,355,https://staging.jnjonc2022.com/login,164,0,0
1643302724243,175,Home,502,Bad Gateway,CDI-J&J 1-122,text,false,,300,265,347,347,https://staging.jnjonc2022.com/login,174,0,0
1643302724256,162,Home,502,Bad Gateway,CDI-J&J 1-115,text,false,,300,265,347,347,https://staging.jnjonc2022.com/login,161,0,0
1643302724242,176,Home,502,Bad Gateway,CDI-J&J 1-184,text,false,,300,265,347,347,https://staging.jnjonc2022.com/login,176,0,0
1643302724261,157,Home,502,Bad Gateway,CDI-J&J 1-55,text,false,,300,265,347,347,https://staging.jnjonc2022.com/login,157,0,0
1643302724258,160,Home,502,Bad Gateway,CDI-J&J 1-7,text,false,,300,265,347,347,https://staging.jnjonc2022.com/login,160,0,0
1643302724245,173,Home,502,Bad Gateway,CDI-J&J 1-145,text,false,,300,265,347,347,https://staging.jnjonc2022.com/login,173,0,0
1643302724255,164,Home,502,Bad Gateway,CDI-J&J 1-201,text,false,,300,265,346,346,https://staging.jnjonc2022.com/login,164,0,0
1643302724260,159,Home,502,Bad Gateway,CDI-J&J 1-20,text,false,,300,265,347,347,https://staging.jnjonc2022.com/login,159,0,0
1643302724245,174,Home,502,Bad Gateway,CDI-J&J 1-8,text,false,,300,265,347,347,https://staging.jnjonc2022.com/login,174,0,0
1643302724263,157,Home,502,Bad Gateway,CDI-J&J 1-191,text,false,,300,265,346,346,https://staging.jnjonc2022.com/login,157,0,0
1643302724258,160,Home,502,Bad Gateway,CDI-J&J 1-223,text,false,,300,265,347,347,https://staging.jnjonc2022.com/login,159,0,0
1643302724263,158,Home,502,Bad Gateway,CDI-J&J 1-51,text,false,,300,265,344,344,https://staging.jnjonc2022.com/login,158,0,0
1643302724242,179,Home,502,Bad Gateway,CDI-J&J 1-144,text,false,,300,265,344,344,https://staging.jnjonc2022.com/login,179,0,0
1643302724242,176,Home,502,Bad Gateway,CDI-J&J 1-170,text,false,,300,265,347,347,https://staging.jnjonc2022.com/login,176,0,0
1643302722822,1596,Login-page,200,OK,CDI-J&J 1-221,text,true,,38956,132,346,346,https://staging.jnjonc2022.com/login,1448,0,1104
1643302724244,177,Home,502,Bad Gateway,CDI-J&J 1-329,text,false,,300,265,344,344,https://staging.jnjonc2022.com/login,177,0,0
1643302724243,177,Home,502,Bad Gateway,CDI-J&J 1-27,text,false,,300,265,346,346,https://staging.jnjonc2022.com/login,177,0,0
1643302724242,180,Home,502,Bad Gateway,CDI-J&J 1-300,text,false,,300,265,341,341,https://staging.jnjonc2022.com/login,180,0,0
1643302724244,178,Home,502,Bad Gateway,CDI-J&J 1-219,text,false,,300,265,339,339,https://staging.jnjonc2022.com/login,178,0,0
1643302724242,181,Home,502,Bad Gateway,CDI-J&J 1-224,text,false,,300,265,339,339,https://staging.jnjonc2022.com/login,181,0,0
1643302724259,164,Home,502,Bad Gateway,CDI-J&J 1-206,text,false,,300,265,339,339,https://staging.jnjonc2022.com/login,164,0,0
1643302724259,164,Home,502,Bad Gateway,CDI-J&J 1-84,text,false,,300,265,339,339,https://staging.jnjonc2022.com/login,164,0,0
1643302724242,182,Home,502,Bad Gateway,CDI-J&J 1-114,text,false,,300,265,334,334,https://staging.jnjonc2022.com/login,182,0,0
1643302724242,182,Home,502,Bad Gateway,CDI-J&J 1-18,text,false,,300,265,334,334,https://staging.jnjonc2022.com/login,182,0,0
1643302724257,167,Home,502,Bad Gateway,CDI-J&J 1-186,text,false,,300,265,332,332,https://staging.jnjonc2022.com/login,167,0,0
1643302724262,162,Home,502,Bad Gateway,CDI-J&J 1-240,text,false,,300,265,332,332,https://staging.jnjonc2022.com/login,162,0,0
1643302724244,180,Home,502,Bad Gateway,CDI-J&J 1-69,text,false,,300,265,332,332,https://staging.jnjonc2022.com/login,180,0,0
1643302724260,164,Home,502,Bad Gateway,CDI-J&J 1-230,text,false,,300,265,332,332,https://staging.jnjonc2022.com/login,164,0,0
1643302724263,161,Home,502,Bad Gateway,CDI-J&J 1-228,text,false,,300,265,332,332,https://staging.jnjonc2022.com/login,161,0,0
1643302724101,323,Login-page,502,Bad Gateway,CDI-J&J 1-359,text,false,,300,132,332,332,https://staging.jnjonc2022.com/login,323,0,155
1643302724242,183,Home,502,Bad Gateway,CDI-J&J 1-125,text,false,,300,265,329,329,https://staging.jnjonc2022.com/login,183,0,0
1643302724243,182,Home,502,Bad Gateway,CDI-J&J 1-269,text,false,,300,265,328,328,https://staging.jnjonc2022.com/login,182,0,0
1643302724258,167,Home,502,Bad Gateway,CDI-J&J 1-179,text,false,,300,265,329,329,https://staging.jnjonc2022.com/login,167,0,0
1643302724241,184,Home,502,Bad Gateway,CDI-J&J 1-61,text,false,,300,265,328,328,https://staging.jnjonc2022.com/login,184,0,0
1643302724259,166,Home,502,Bad Gateway,CDI-J&J 1-131,text,false,,300,265,328,328,https://staging.jnjonc2022.com/login,166,0,0
1643302724241,184,Home,502,Bad Gateway,CDI-J&J 1-268,text,false,,300,265,328,328,https://staging.jnjonc2022.com/login,184,0,0
1643302724262,163,Home,502,Bad Gateway,CDI-J&J 1-307,text,false,,300,265,328,328,https://staging.jnjonc2022.com/login,163,0,0
1643302724241,184,Home,502,Bad Gateway,CDI-J&J 1-41,text,false,,300,265,328,328,https://staging.jnjonc2022.com/login,184,0,0
1643302724262,163,Home,502,Bad Gateway,CDI-J&J 1-47,text,false,,300,265,328,328,https://staging.jnjonc2022.com/login,163,0,0
1643302724242,184,Home,502,Bad Gateway,CDI-J&J 1-39,text,false,,300,265,326,326,https://staging.jnjonc2022.com/login,184,0,0
1643302724241,185,Home,502,Bad Gateway,CDI-J&J 1-279,text,false,,300,265,327,327,https://staging.jnjonc2022.com/login,185,0,0
1643302724243,183,Home,502,Bad Gateway,CDI-J&J 1-193,text,false,,300,265,325,325,https://staging.jnjonc2022.com/login,183,0,0
1643302724245,180,Home,502,Bad Gateway,CDI-J&J 1-271,text,false,,300,265,328,328,https://staging.jnjonc2022.com/login,180,0,0
1643302724258,168,Home,502,Bad Gateway,CDI-J&J 1-102,text,false,,300,265,325,325,https://staging.jnjonc2022.com/login,168,0,0
1643302724263,163,Home,502,Bad Gateway,CDI-J&J 1-233,text,false,,300,265,325,325,https://staging.jnjonc2022.com/login,163,0,0
1643302724264,162,Home,502,Bad Gateway,CDI-J&J 1-68,text,false,,300,265,325,325,https://staging.jnjonc2022.com/login,162,0,0
1643302721641,2816,Login-page,200,OK,CDI-J&J 1-113,text,true,,38965,132,307,307,https://staging.jnjonc2022.com/login,2680,0,2253
1643302723189,1277,Login-page,200,OK,CDI-J&J 1-238,text,true,,38949,132,308,308,https://staging.jnjonc2022.com/login,973,0,712
1643302724375,114,Home,502,Bad Gateway,CDI-J&J 1-355,text,false,,300,265,310,310,https://staging.jnjonc2022.com/login,114,0,0
1643302721009,3499,Login-page,200,OK,CDI-J&J 1-50,text,true,,38952,132,311,311,https://staging.jnjonc2022.com/login,3202,0,2917
1643302721830,2682,Login-page,200,OK,CDI-J&J 1-132,text,true,,38925,132,312,312,https://staging.jnjonc2022.com/login,2492,0,2071
1643302724425,99,Home,502,Bad Gateway,CDI-J&J 1-359,text,false,,300,265,313,313,https://staging.jnjonc2022.com/login,99,0,0
1643302723361,1179,Login-page,200,OK,CDI-J&J 1-252,text,true,,38945,132,314,314,https://staging.jnjonc2022.com/login,909,0,549
1643302724400,145,Home,502,Bad Gateway,CDI-J&J 1-80,text,false,,300,839,314,314,https://staging.jnjonc2022.com/login,145,0,0
1643302724250,357,Home,502,Bad Gateway,CDI-J&J 1-156,text,false,,300,265,319,319,https://staging.jnjonc2022.com/login,357,0,0
1643302724249,360,Home,502,Bad Gateway,CDI-J&J 1-137,text,false,,300,265,319,319,https://staging.jnjonc2022.com/login,360,0,0
1643302724249,362,Home,502,Bad Gateway,CDI-J&J 1-142,text,false,,300,265,318,318,https://staging.jnjonc2022.com/login,362,0,0
1643302724253,364,Home,502,Bad Gateway,CDI-J&J 1-168,text,false,,300,265,317,317,https://staging.jnjonc2022.com/login,364,0,0
1643302724253,364,Home,502,Bad Gateway,CDI-J&J 1-153,text,false,,300,265,317,317,https://staging.jnjonc2022.com/login,364,0,0
1643302724247,374,Home,502,Bad Gateway,CDI-J&J 1-166,text,false,,300,265,316,316,https://staging.jnjonc2022.com/login,374,0,0
1643302724251,370,Home,502,Bad Gateway,CDI-J&J 1-302,text,false,,300,265,316,316,https://staging.jnjonc2022.com/login,370,0,0
1643302722350,2272,Login-page,200,OK,CDI-J&J 1-182,text,true,,38953,132,314,314,https://staging.jnjonc2022.com/login,2139,0,1576
1643302724249,389,Home,502,Bad Gateway,CDI-J&J 1-171,text,false,,300,265,315,315,https://staging.jnjonc2022.com/login,389,0,0
1643302724250,388,Home,502,Bad Gateway,CDI-J&J 1-104,text,false,,300,265,315,315,https://staging.jnjonc2022.com/login,388,0,0
1643302724246,393,Home,502,Bad Gateway,CDI-J&J 1-297,text,false,,300,265,314,314,https://staging.jnjonc2022.com/login,393,0,0
1643302724252,387,Home,502,Bad Gateway,CDI-J&J 1-11,text,false,,300,265,314,314,https://staging.jnjonc2022.com/login,387,0,0
1643302724256,384,Home,502,Bad Gateway,CDI-J&J 1-134,text,false,,300,265,312,312,https://staging.jnjonc2022.com/login,384,0,0
1643302724262,379,Home,502,Bad Gateway,CDI-J&J 1-177,text,false,,300,265,312,312,https://staging.jnjonc2022.com/login,379,0,0
1643302724246,399,Home,502,Bad Gateway,CDI-J&J 1-236,text,false,,300,265,310,310,https://staging.jnjonc2022.com/login,399,0,0
1643302724247,398,Home,502,Bad Gateway,CDI-J&J 1-62,text,false,,300,265,310,310,https://staging.jnjonc2022.com/login,398,0,0
1643302724242,403,Home,502,Bad Gateway,CDI-J&J 1-175,text,false,,300,265,310,310,https://staging.jnjonc2022.com/login,403,0,0
1643302724243,402,Home,502,Bad Gateway,CDI-J&J 1-237,text,false,,300,265,310,310,https://staging.jnjonc2022.com/login,402,0,0
1643302724260,386,Home,502,Bad Gateway,CDI-J&J 1-194,text,false,,300,265,310,310,https://staging.jnjonc2022.com/login,385,0,0
1643302724262,384,Home,502,Bad Gateway,CDI-J&J 1-234,text,false,,300,265,310,310,https://staging.jnjonc2022.com/login,384,0,0
1643302724252,397,Home,502,Bad Gateway,CDI-J&J 1-30,text,false,,300,265,305,305,https://staging.jnjonc2022.com/login,397,0,0
1643302724263,386,Home,502,Bad Gateway,CDI-J&J 1-150,text,false,,300,265,305,305,https://staging.jnjonc2022.com/login,386,0,0
1643302724253,396,Home,502,Bad Gateway,CDI-J&J 1-44,text,false,,300,265,305,305,https://staging.jnjonc2022.com/login,396,0,0
1643302724261,388,Home,502,Bad Gateway,CDI-J&J 1-303,text,false,,300,265,305,305,https://staging.jnjonc2022.com/login,388,0,0
1643302724260,390,Home,502,Bad Gateway,CDI-J&J 1-45,text,false,,300,265,305,305,https://staging.jnjonc2022.com/login,390,0,0
1643302724242,410,Home,502,Bad Gateway,CDI-J&J 1-220,text,false,,300,265,300,300,https://staging.jnjonc2022.com/login,410,0,0
1643302724242,410,Home,502,Bad Gateway,CDI-J&J 1-123,text,false,,300,265,300,300,https://staging.jnjonc2022.com/login,410,0,0
1643302724243,409,Home,502,Bad Gateway,CDI-J&J 1-229,text,false,,300,265,300,300,https://staging.jnjonc2022.com/login,409,0,0
1643302724244,409,Home,502,Bad Gateway,CDI-J&J 1-107,text,false,,300,265,298,298,https://staging.jnjonc2022.com/login,409,0,0
1643302724261,394,Home,502,Bad Gateway,CDI-J&J 1-130,text,false,,300,265,296,296,https://staging.jnjonc2022.com/login,394,0,0
1643302724261,396,Home,502,Bad Gateway,CDI-J&J 1-172,text,false,,300,265,295,295,https://staging.jnjonc2022.com/login,396,0,0
1643302724242,415,Home,502,Bad Gateway,CDI-J&J 1-192,text,false,,300,265,295,295,https://staging.jnjonc2022.com/login,415,0,0
1643302724261,396,Home,502,Bad Gateway,CDI-J&J 1-103,text,false,,300,265,295,295,https://staging.jnjonc2022.com/login,396,0,0
1643302724257,400,Home,502,Bad Gateway,CDI-J&J 1-165,text,false,,300,265,295,295,https://staging.jnjonc2022.com/login,400,0,0
1643302724258,400,Home,502,Bad Gateway,CDI-J&J 1-310,text,false,,300,265,295,295,https://staging.jnjonc2022.com/login,400,0,0
1643302724259,399,Home,502,Bad Gateway,CDI-J&J 1-76,text,false,,300,265,292,292,https://staging.jnjonc2022.com/login,399,0,0
1643302721609,3049,Login-page,200,OK,CDI-J&J 1-110,text,true,,38945,132,292,292,https://staging.jnjonc2022.com/login,2901,0,2332
1643302724242,425,Home,502,Bad Gateway,CDI-J&J 1-147,text,false,,300,265,290,290,https://staging.jnjonc2022.com/login,425,0,0
1643302724260,407,Home,502,Bad Gateway,CDI-J&J 1-34,text,false,,300,265,290,290,https://staging.jnjonc2022.com/login,407,0,0
1643302724242,425,Home,502,Bad Gateway,CDI-J&J 1-305,text,false,,300,265,290,290,https://staging.jnjonc2022.com/login,425,0,0
1643302724264,410,Home,502,Bad Gateway,CDI-J&J 1-292,text,false,,300,265,288,288,https://staging.jnjonc2022.com/login,410,0,0
1643302724251,423,Home,502,Bad Gateway,CDI-J&J 1-63,text,false,,300,265,288,288,https://staging.jnjonc2022.com/login,423,0,0
1643302724248,426,Home,502,Bad Gateway,CDI-J&J 1-278,text,false,,300,265,288,288,https://staging.jnjonc2022.com/login,426,0,0
1643302724246,428,Home,502,Bad Gateway,CDI-J&J 1-100,text,false,,300,265,288,288,https://staging.jnjonc2022.com/login,428,0,0
1643302724250,429,Home,502,Bad Gateway,CDI-J&J 1-275,text,false,,300,265,285,285,https://staging.jnjonc2022.com/login,429,0,0
1643302724252,427,Home,502,Bad Gateway,CDI-J&J 1-46,text,false,,300,265,285,285,https://staging.jnjonc2022.com/login,427,0,0
1643302724245,451,Home,502,Bad Gateway,CDI-J&J 1-33,text,false,,300,265,284,284,https://staging.jnjonc2022.com/login,451,0,0
1643302724262,439,Home,502,Bad Gateway,CDI-J&J 1-35,text,false,,300,265,283,283,https://staging.jnjonc2022.com/login,439,0,0
1643302724242,459,Home,502,Bad Gateway,CDI-J&J 1-288,text,false,,300,265,283,283,https://staging.jnjonc2022.com/login,459,0,0
1643302724257,447,Home,502,Bad Gateway,CDI-J&J 1-287,text,false,,300,265,282,282,https://staging.jnjonc2022.com/login,447,0,0
1643302724261,443,Home,502,Bad Gateway,CDI-J&J 1-28,text,false,,300,265,282,282,https://staging.jnjonc2022.com/login,443,0,0
1643302724255,465,Home,502,Bad Gateway,CDI-J&J 1-49,text,false,,300,265,281,281,https://staging.jnjonc2022.com/login,465,0,0
1643302724245,477,Home,502,Bad Gateway,CDI-J&J 1-87,text,false,,300,265,281,281,https://staging.jnjonc2022.com/login,477,0,0
1643302724258,479,Home,502,Bad Gateway,CDI-J&J 1-280,text,false,,300,265,281,281,https://staging.jnjonc2022.com/login,479,0,0
1643302724242,495,Home,502,Bad Gateway,CDI-J&J 1-89,text,false,,300,265,281,281,https://staging.jnjonc2022.com/login,495,0,0
1643302724248,489,Home,502,Bad Gateway,CDI-J&J 1-202,text,false,,300,265,281,281,https://staging.jnjonc2022.com/login,489,0,0
1643302724260,478,Home,502,Bad Gateway,CDI-J&J 1-260,text,false,,300,265,281,281,https://staging.jnjonc2022.com/login,478,0,0
1643302724246,491,Home,502,Bad Gateway,CDI-J&J 1-226,text,false,,300,265,281,281,https://staging.jnjonc2022.com/login,491,0,0
1643302724258,479,Home,502,Bad Gateway,CDI-J&J 1-264,text,false,,300,265,281,281,https://staging.jnjonc2022.com/login,479,0,0
1643302724248,490,Home,502,Bad Gateway,CDI-J&J 1-209,text,false,,300,265,279,279,https://staging.jnjonc2022.com/login,490,0,0
1643302724245,492,Home,502,Bad Gateway,CDI-J&J 1-239,text,false,,300,265,281,281,https://staging.jnjonc2022.com/login,492,0,0
1643302724245,493,Home,502,Bad Gateway,CDI-J&J 1-336,text,false,,300,265,277,277,https://staging.jnjonc2022.com/login,493,0,0
1643302724247,495,Home,502,Bad Gateway,CDI-J&J 1-322,text,false,,300,265,273,273,https://staging.jnjonc2022.com/login,495,0,0
1643302724242,500,Home,502,Bad Gateway,CDI-J&J 1-258,text,false,,300,265,273,273,https://staging.jnjonc2022.com/login,500,0,0
1643302724261,481,Home,502,Bad Gateway,CDI-J&J 1-200,text,false,,300,265,273,273,https://staging.jnjonc2022.com/login,481,0,0
1643302724241,513,Home,502,Bad Gateway,CDI-J&J 1-203,text,false,,300,265,271,271,https://staging.jnjonc2022.com/login,513,0,0
1643302724257,498,Home,502,Bad Gateway,CDI-J&J 1-250,text,false,,300,265,270,270,https://staging.jnjonc2022.com/login,498,0,0
1643302722110,2648,Login-page,200,OK,CDI-J&J 1-160,text,true,,38946,132,269,269,https://staging.jnjonc2022.com/login,2101,0,1790
1643302721360,3467,Login-page,200,OK,CDI-J&J 1-85,text,true,,38932,132,276,276,https://staging.jnjonc2022.com/login,3319,0,2585
1643302723042,1810,Login-page,200,OK,CDI-J&J 1-232,text,true,,38955,132,279,279,https://staging.jnjonc2022.com/login,1805,0,903
1643302721180,3691,Login-page,200,OK,CDI-J&J 1-67,text,true,,38945,132,281,281,https://staging.jnjonc2022.com/login,2962,0,2720
1643302724262,615,Home,502,Bad Gateway,CDI-J&J 1-265,text,false,,300,265,281,281,https://staging.jnjonc2022.com/login,615,0,0
1643302724260,623,Home,502,Bad Gateway,CDI-J&J 1-197,text,false,,300,265,281,281,https://staging.jnjonc2022.com/login,623,0,0
1643302724256,627,Home,502,Bad Gateway,CDI-J&J 1-17,text,false,,300,265,281,281,https://staging.jnjonc2022.com/login,627,0,0
1643302724242,641,Home,502,Bad Gateway,CDI-J&J 1-320,text,false,,300,265,281,281,https://staging.jnjonc2022.com/login,641,0,0
1643302721450,3502,Login-page,200,OK,CDI-J&J 1-94,text,true,,38929,132,285,285,https://staging.jnjonc2022.com/login,3466,0,2559
1643302721320,3671,Login-page,200,OK,CDI-J&J 1-81,text,true,,38947,132,289,289,https://staging.jnjonc2022.com/login,3362,0,2606
1643302723413,1581,Login-page,200,OK,CDI-J&J 1-290,text,true,,38946,132,289,289,https://staging.jnjonc2022.com/login,886,0,488
1643302721430,3564,Login-page,200,OK,CDI-J&J 1-92,text,true,,38978,132,289,289,https://staging.jnjonc2022.com/login,3532,0,2579
1643302723824,1176,Login-page,502,Bad Gateway,CDI-J&J 1-326,text,false,,300,132,290,290,https://staging.jnjonc2022.com/login,1176,0,1135
1643302723396,1606,Login-page,200,OK,CDI-J&J 1-267,text,true,,38934,132,290,290,https://staging.jnjonc2022.com/login,1193,0,555
1643302724871,147,Login-page,502,Bad Gateway,CDI-J&J 1-436,text,false,,300,132,291,291,https://staging.jnjonc2022.com/login,146,0,103
1643302722868,2151,Login-page,200,OK,CDI-J&J 1-213,text,true,,38941,132,291,291,https://staging.jnjonc2022.com/login,2110,0,1154
1643302724890,146,Login-page,502,Bad Gateway,CDI-J&J 1-438,text,false,,300,132,293,293,https://staging.jnjonc2022.com/login,146,0,108
1643302724329,707,Login-page,502,Bad Gateway,CDI-J&J 1-382,text,false,,300,132,293,293,https://staging.jnjonc2022.com/login,707,0,663
1643302725001,35,Home,502,Bad Gateway,CDI-J&J 1-326,text,false,,300,265,293,293,https://staging.jnjonc2022.com/login,35,0,0
1643302724995,41,Home,502,Bad Gateway,CDI-J&J 1-92,text,false,,300,853,293,293,https://staging.jnjonc2022.com/login,41,0,0
1643302725037,52,Home,502,Bad Gateway,CDI-J&J 1-438,text,false,,300,265,296,296,https://staging.jnjonc2022.com/login,51,0,0
1643302720741,4364,Login-page,200,OK,CDI-J&J 1-23,text,true,,38935,132,297,297,https://staging.jnjonc2022.com/login,4308,0,3280
1643302721679,3428,Login-page,200,OK,CDI-J&J 1-117,text,true,,38962,132,297,297,https://staging.jnjonc2022.com/login,3371,0,2343
1643302721079,4035,Login-page,200,OK,CDI-J&J 1-57,text,true,,38934,132,298,298,https://staging.jnjonc2022.com/login,3762,0,2871
1643302724549,584,Login-page,502,Bad Gateway,CDI-J&J 1-404,text,false,,300,132,300,300,https://staging.jnjonc2022.com/login,584,0,441
1643302724995,138,Home,502,Bad Gateway,CDI-J&J 1-290,text,false,,300,843,300,300,https://staging.jnjonc2022.com/login,138,0,0
1643302724242,891,Home,502,Bad Gateway,CDI-J&J 1-299,text,false,,300,265,300,300,https://staging.jnjonc2022.com/login,891,0,0
1643302723362,1771,Login-page,200,OK,CDI-J&J 1-253,text,true,,38945,132,300,300,https://staging.jnjonc2022.com/login,1687,0,649
1643302724242,898,Home,502,Bad Gateway,CDI-J&J 1-340,text,false,,300,265,299,299,https://staging.jnjonc2022.com/login,898,0,0
1643302722863,2277,Login-page,200,OK,CDI-J&J 1-214,text,true,,38967,132,298,298,https://staging.jnjonc2022.com/login,2200,0,1159
1643302720682,4465,Login-page,200,OK,CDI-J&J 1-13,text,true,,38935,132,298,298,https://staging.jnjonc2022.com/login,4384,0,3340
1643302722869,2289,Login-page,200,OK,CDI-J&J 1-216,text,true,,38939,132,299,299,https://staging.jnjonc2022.com/login,1318,0,1031
1643302721720,3446,Login-page,200,OK,CDI-J&J 1-121,text,true,,38955,132,300,300,https://staging.jnjonc2022.com/login,3186,0,2206
1643302722270,2900,Login-page,200,OK,CDI-J&J 1-176,text,true,,38964,132,301,301,https://staging.jnjonc2022.com/login,2804,0,1752
1643302721599,3603,Login-page,200,OK,CDI-J&J 1-109,text,true,,38936,132,304,304,https://staging.jnjonc2022.com/login,3516,0,2429
1643302720830,4410,Login-page,200,OK,CDI-J&J 1-32,text,true,,38942,132,308,308,https://staging.jnjonc2022.com/login,3392,0,3073
1643302724253,1006,Home,502,Bad Gateway,CDI-J&J 1-70,text,false,,300,265,310,310,https://staging.jnjonc2022.com/login,1006,0,0
1643302723108,2154,Login-page,200,OK,CDI-J&J 1-207,text,true,,38948,132,309,309,https://staging.jnjonc2022.com/login,1763,0,872
1643302724249,1015,Home,502,Bad Gateway,CDI-J&J 1-25,text,false,,300,265,309,309,https://staging.jnjonc2022.com/login,1015,0,0
1643302724999,267,Login-page,502,Bad Gateway,CDI-J&J 1-449,text,false,,300,132,308,308,https://staging.jnjonc2022.com/login,267,0,167
1643302720682,4586,Login-page,200,OK,CDI-J&J 1-16,text,true,,38945,132,308,308,https://staging.jnjonc2022.com/login,4467,0,3341
